date;mois;jour_semaine;admissions_urgences;lits_occupes;lits_total;taux_occupation;sorties_patient;duree_sejour_moyen;revenus_jour;grippe_saison;epidemies;temperature;urgences_pediatriques;reanimation_occupes;stock_masques;stock_oxygene;stock_medicaments;stock_consommables;stocks_materiel;ide_dispo;medecins_dispo;personnel_dispo;personnel_rea;absences_personnel;conso_masques_par_patient;conso_masques_jour;conso_oxygene_par_patient;conso_oxygene_jour;ratio_ide_patients;besoins_ide;deficit_ide;ratio_medecins_patients;besoins_medecins;deficit_medecins;alerte_stocks;alerte_personnel;alerte_saturation;scenario;vacances_zone_c;nom_vacances;trend_fievre;trend_covid;trend_gastro;trend_grippe;trend_toux
04/04/2020;4;5;450;1700;1800;94.4;300;2.0;529842;111;0;20.6;87;170;1111;791;4628;1171;38.8;226;94;320;56;14;9.0;4050;2.0;900;0.8;360;134;0.3;135;41;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
05/04/2020;4;6;450;1700;1800;94.4;300;3.6;367538;120;0;19.4;91;170;1938;752;4021;800;24.1;234;94;328;59;15;8.9;4005;3.6;1620;0.8;360;126;0.3;135;41;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
06/04/2020;4;0;450;1700;1800;94.4;300;5.0;450552;97;1;23.1;107;200;1366;608;6214;898;20.0;275;106;381;64;46;9.1;4095;2.6;1170;0.8;360;85;0.3;135;29;1;1;1;épidemie;True;Vacances de printemps;1;45;1;3;1
07/04/2020;4;1;450;1700;1800;94.4;300;3.9;465160;101;1;19.8;100;200;1000;842;4105;800;28.7;251;134;385;53;39;5.5;2475;2.4;1080;0.8;360;109;0.3;135;1;1;1;1;épidemie;True;Vacances de printemps;1;45;1;3;1
08/04/2020;4;2;450;1700;1800;94.4;300;2.0;525635;100;0;18.3;87;170;1057;553;3646;800;20.0;241;156;397;55;14;7.1;3195;2.6;1170;0.8;360;119;0.3;135;0;1;1;1;normal;True;Vacances de printemps;1;45;1;3;1
09/04/2020;4;3;450;1700;1800;94.4;300;6.5;368849;74;0;25.9;82;170;1053;616;3880;908;31.1;242;125;367;58;12;5.5;2475;1.9;855;0.8;360;118;0.3;135;10;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
10/04/2020;4;4;450;1700;1800;94.4;300;4.8;463230;98;0;20.7;94;170;1380;508;4586;916;20.0;252;141;393;58;14;8.4;3780;2.1;945;0.8;360;108;0.3;135;0;1;1;1;normal;True;Vacances de printemps;1;45;1;3;1
11/04/2020;4;5;450;1700;1800;94.4;300;5.2;513653;104;1;14.4;86;200;1000;930;4689;800;20.0;226;101;327;53;48;11.3;5085;2.8;1260;0.8;360;134;0.3;135;34;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
12/04/2020;4;6;450;1700;1800;94.4;300;3.8;403547;98;0;25.2;94;170;2111;628;4847;1370;35.7;220;92;312;57;21;7.7;3465;2.4;1080;0.8;360;140;0.3;135;43;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
13/04/2020;4;0;450;1700;1800;94.4;300;5.3;517733;101;0;20.1;84;170;1504;769;5329;800;20.0;257;115;372;56;8;10.5;4725;2.7;1215;0.8;360;103;0.3;135;20;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
14/04/2020;4;1;450;1700;1800;94.4;300;7.3;363428;123;0;24.1;86;170;1000;533;3263;1009;33.7;253;105;358;57;11;7.0;3150;1.9;855;0.8;360;107;0.3;135;30;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
15/04/2020;4;2;450;1700;1800;94.4;300;3.4;491842;106;0;26.1;89;170;2168;819;5365;848;20.0;262;105;367;60;16;11.0;4950;1.9;855;0.8;360;98;0.3;135;30;0;1;1;grève;True;Vacances de printemps;1;45;1;3;1
16/04/2020;4;3;450;1700;1800;94.4;300;7.0;527960;85;0;22.5;87;170;1377;804;3868;1041;20.0;241;129;370;57;13;7.9;3555;2.5;1125;0.8;360;119;0.3;135;6;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
17/04/2020;4;4;450;1700;1800;94.4;300;5.1;478296;99;0;13.5;101;170;1652;500;4921;800;20.0;234;128;362;52;13;7.5;3375;2.4;1080;0.8;360;126;0.3;135;7;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
18/04/2020;4;5;450;1700;1800;94.4;300;3.2;439025;121;0;13.7;73;170;1553;650;5976;800;30.3;210;95;305;51;12;9.9;4455;3.7;1665;0.8;360;150;0.3;135;40;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
19/04/2020;4;6;450;1700;1800;94.4;300;7.8;368079;103;0;18.9;73;170;1608;673;3961;800;20.0;227;100;327;56;17;8.6;3870;1.6;720;0.8;360;133;0.3;135;35;1;1;1;grève;True;Vacances de printemps;1;45;1;3;1
20/04/2020;4;0;450;1700;1800;94.4;300;5.1;525620;96;0;21.3;83;170;1228;590;3928;800;34.2;255;118;373;52;7;7.4;3330;4.0;1800;0.8;360;105;0.3;135;17;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
21/04/2020;4;1;450;1700;1800;94.4;300;5.5;444653;103;0;26.2;83;170;1565;926;3780;954;20.0;243;129;372;55;16;5.4;2430;3.9;1755;0.8;360;117;0.3;135;6;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
22/04/2020;4;2;450;1700;1800;94.4;300;4.1;365219;91;0;22.6;88;170;1325;500;4329;800;20.0;219;120;339;51;14;6.2;2790;2.9;1305;0.8;360;141;0.3;135;15;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
23/04/2020;4;3;450;1700;1800;94.4;300;3.3;484168;121;0;31.8;106;170;1581;560;5612;814;27.0;243;110;353;49;14;10.4;4680;3.3;1485;0.8;360;117;0.3;135;25;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
24/04/2020;4;4;450;1700;1800;94.4;300;4.8;446731;98;0;15.3;96;170;1307;500;3708;1267;20.0;246;104;350;55;18;11.4;5130;3.8;1710;0.8;360;114;0.3;135;31;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
25/04/2020;4;5;450;1700;1800;94.4;300;6.9;382382;111;0;21.7;112;170;1254;855;4204;800;21.3;228;98;326;55;13;6.2;2790;2.1;945;0.8;360;132;0.3;135;37;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
26/04/2020;4;6;450;1700;1800;94.4;300;4.0;398569;110;0;19.3;100;170;1000;500;5380;800;20.0;245;104;349;62;21;9.0;4050;2.3;1035;0.8;360;115;0.3;135;31;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
27/04/2020;4;0;450;1700;1800;94.4;300;4.5;371608;113;0;22.0;95;170;1397;500;5099;882;20.0;236;124;360;55;16;5.2;2340;1.8;810;0.8;360;124;0.3;135;11;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
28/04/2020;4;1;450;1700;1800;94.4;300;6.7;463373;88;0;28.0;90;170;1512;736;4200;800;22.0;237;104;341;53;16;7.0;3150;2.9;1305;0.8;360;123;0.3;135;31;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
29/04/2020;4;2;450;1700;1800;94.4;300;4.0;471965;93;0;28.2;72;170;2324;622;4431;800;32.8;245;111;356;50;19;8.1;3645;1.9;855;0.8;360;115;0.3;135;24;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
30/04/2020;4;3;450;1700;1800;94.4;300;5.3;451034;111;0;21.0;91;170;1639;858;5332;800;20.0;239;115;354;59;17;10.2;4590;3.8;1710;0.8;360;121;0.3;135;20;1;1;1;grève;False;Vacances de printemps;1;45;1;3;1
01/05/2020;5;4;450;1700;1800;94.4;300;5.8;507078;95;0;24.2;78;170;1037;812;5865;800;21.7;237;102;339;57;13;5.3;2385;2.6;1170;0.8;360;123;0.3;135;33;1;1;1;grève;False;Vacances de printemps;1;36;1;1;0
02/05/2020;5;5;450;1700;1800;94.4;300;4.2;514982;95;0;21.5;85;170;1000;641;5960;800;28.7;206;96;302;59;18;10.5;4725;3.8;1710;0.8;360;154;0.3;135;39;1;1;1;grève;False;Vacances de printemps;1;36;1;1;0
03/05/2020;5;6;450;1700;1800;94.4;300;5.0;470812;94;0;16.3;96;170;1533;500;5703;1030;20.0;234;86;320;52;10;6.4;2880;2.0;900;0.8;360;126;0.3;135;49;1;1;1;grève;False;Vacances de printemps;1;36;1;1;0
04/05/2020;5;0;450;1700;1800;94.4;300;5.5;362296;119;0;20.5;85;170;1027;500;4063;907;27.7;236;119;355;56;12;10.3;4635;3.2;1440;0.8;360;124;0.3;135;16;1;1;1;grève;False;;1;36;1;1;0
05/05/2020;5;1;450;1700;1800;94.4;300;3.9;485141;87;0;18.4;93;170;1115;500;6054;800;39.0;252;125;377;57;12;9.4;4230;3.1;1395;0.8;360;108;0.3;135;10;1;1;1;grève;False;;1;36;1;1;0
06/05/2020;5;2;450;1700;1800;94.4;300;5.7;435240;94;0;20.0;99;170;1025;622;4008;800;20.0;269;114;383;55;12;7.4;3330;2.5;1125;0.8;360;91;0.3;135;21;1;1;1;normal;False;;1;36;1;1;0
07/05/2020;5;3;450;1700;1800;94.4;300;3.7;461800;90;0;16.8;73;170;1235;518;3279;800;29.6;240;121;361;47;13;10.1;4545;3.7;1665;0.8;360;120;0.3;135;14;1;1;1;grève;False;;1;36;1;1;0
08/05/2020;5;4;450;1700;1800;94.4;300;3.5;476835;106;0;20.7;99;170;1768;613;4689;1004;23.1;263;128;391;56;18;6.7;3015;2.6;1170;0.8;360;97;0.3;135;7;1;1;1;normal;False;;1;36;1;1;0
09/05/2020;5;5;450;1700;1800;94.4;300;2.2;423043;82;0;21.2;88;170;1000;684;5780;987;25.9;220;92;312;58;12;6.5;2925;2.0;900;0.8;360;140;0.3;135;43;1;1;1;grève;False;;1;36;1;1;0
10/05/2020;5;6;450;1700;1800;94.4;300;3.7;525078;103;0;22.7;86;170;2047;1029;5130;1047;24.6;240;98;338;58;15;5.4;2430;3.9;1755;0.8;360;120;0.3;135;37;0;1;1;grève;False;;1;36;1;1;0
11/05/2020;5;0;450;1700;1800;94.4;300;3.3;384115;103;0;21.0;77;170;1297;766;4541;1033;27.5;238;112;350;56;20;7.8;3510;2.6;1170;0.8;360;122;0.3;135;23;1;1;1;grève;False;;1;36;1;1;0
12/05/2020;5;1;450;1700;1800;94.4;300;3.9;480872;102;0;26.2;72;170;1082;664;4833;800;27.0;260;128;388;51;15;5.7;2565;2.0;900;0.8;360;100;0.3;135;7;1;1;1;normal;False;;1;36;1;1;0
13/05/2020;5;2;450;1700;1800;94.4;300;5.4;360785;86;0;28.3;84;170;1843;500;5025;800;20.0;243;120;363;53;13;7.9;3555;2.4;1080;0.8;360;117;0.3;135;15;1;1;1;grève;False;;1;36;1;1;0
14/05/2020;5;3;450;1700;1800;94.4;300;2.0;526437;91;0;17.8;93;170;1296;655;4718;800;20.0;248;121;369;52;22;5.1;2295;3.0;1350;0.8;360;112;0.3;135;14;1;1;1;grève;False;;1;36;1;1;0
15/05/2020;5;4;450;1700;1800;94.4;300;2.0;380251;89;0;23.2;95;170;1000;826;4363;800;22.4;268;111;379;63;13;6.1;2745;2.8;1260;0.8;360;92;0.3;135;24;1;1;1;grève;False;;1;36;1;1;0
16/05/2020;5;5;450;1700;1800;94.4;300;3.4;377079;111;0;27.7;79;170;1000;728;4007;800;20.0;230;92;322;54;14;11.5;5175;3.1;1395;0.8;360;130;0.3;135;43;1;1;1;grève;False;;1;36;1;1;0
17/05/2020;5;6;450;1700;1800;94.4;300;5.2;419941;101;0;23.1;86;170;1747;500;4689;1238;23.9;228;95;323;53;12;10.6;4770;3.2;1440;0.8;360;132;0.3;135;40;1;1;1;grève;False;;1;36;1;1;0
18/05/2020;5;0;450;1700;1800;94.4;300;4.9;427242;107;0;21.8;103;170;1779;574;4501;1240;25.0;271;99;370;65;18;6.7;3015;1.8;810;0.8;360;89;0.3;135;36;1;1;1;grève;False;;1;36;1;1;0
19/05/2020;5;1;450;1700;1800;94.4;300;3.4;398574;98;0;11.6;81;170;1193;664;4602;800;20.0;250;125;375;53;14;10.0;4500;2.3;1035;0.8;360;110;0.3;135;10;1;1;1;grève;False;;1;36;1;1;0
20/05/2020;5;2;438;1700;1800;94.4;300;6.3;452913;82;0;16.5;99;170;2156;604;5580;1119;21.5;240;100;340;52;17;9.7;4249;3.4;1489;0.8;350;110;0.3;131;31;1;1;1;grève;False;;1;36;1;1;0
21/05/2020;5;3;450;1700;1800;94.4;300;3.5;439725;87;0;16.9;82;170;1417;526;4401;918;26.3;247;104;351;52;15;6.2;2790;3.1;1395;0.8;360;113;0.3;135;31;1;1;1;grève;True;Pont de l'Ascension;1;36;1;1;0
22/05/2020;5;4;450;1700;1800;94.4;300;5.2;366152;92;0;24.0;94;170;2064;500;4433;800;25.0;267;129;396;58;12;7.6;3420;1.7;765;0.8;360;93;0.3;135;6;1;1;1;normal;True;Pont de l'Ascension;1;36;1;1;0
23/05/2020;5;5;450;1700;1800;94.4;300;4.0;417537;82;0;15.4;87;170;1000;500;4751;873;26.4;228;91;319;48;15;11.4;5130;2.3;1035;0.8;360;132;0.3;135;44;1;1;1;grève;True;Pont de l'Ascension;1;36;1;1;0
24/05/2020;5;6;450;1700;1800;94.4;300;3.2;505878;92;0;17.9;81;170;1000;700;6700;800;25.2;234;98;332;51;17;10.2;4590;3.8;1710;0.8;360;126;0.3;135;37;1;1;1;grève;True;Pont de l'Ascension;1;36;1;1;0
25/05/2020;5;0;450;1700;1800;94.4;300;3.6;484146;95;0;21.4;110;170;1143;825;3726;800;20.0;245;118;363;55;13;10.3;4635;3.7;1665;0.8;360;115;0.3;135;17;1;1;1;grève;False;;1;36;1;1;0
26/05/2020;5;1;450;1700;1800;94.4;300;5.6;490477;94;0;14.8;96;170;1200;665;5473;893;20.0;247;129;376;57;13;8.9;4005;3.2;1440;0.8;360;113;0.3;135;6;1;1;1;grève;False;;1;36;1;1;0
27/05/2020;5;2;449;1700;1800;94.4;300;5.0;484582;80;0;18.9;91;170;1983;864;4372;901;22.6;259;112;371;52;16;9.7;4355;1.7;763;0.8;359;100;0.3;135;23;1;1;1;grève;False;;1;36;1;1;0
28/05/2020;5;3;450;1700;1800;94.4;300;6.0;415975;73;0;18.2;75;170;1546;634;4551;1558;30.6;240;120;360;58;16;8.6;3870;3.0;1350;0.8;360;120;0.3;135;15;1;1;1;grève;False;;1;36;1;1;0
29/05/2020;5;4;428;1700;1800;94.4;300;5.0;359462;96;0;21.0;98;170;1196;540;3814;813;25.1;260;103;363;54;20;10.2;4366;1.5;642;0.8;342;82;0.3;128;25;1;1;1;grève;False;;1;36;1;1;0
30/05/2020;5;5;450;1700;1800;94.4;300;2.1;409044;93;0;20.0;77;170;1405;555;6104;800;29.4;264;86;350;54;6;10.1;4545;3.2;1440;0.8;360;96;0.3;135;49;1;1;1;grève;False;;1;36;1;1;0
31/05/2020;5;6;450;1700;1800;94.4;300;7.7;509721;73;0;19.7;91;170;1185;749;4778;1026;20.0;201;89;290;50;9;5.2;2340;3.3;1485;0.8;360;159;0.3;135;46;1;1;1;grève;False;;1;36;1;1;0
01/06/2020;6;0;260;1700;1800;94.4;219;5.1;309969;82;0;17.9;86;170;2518;1166;7407;1692;55.8;238;119;357;49;19;9.4;2444;2.7;702;0.8;208;0;0.3;78;0;0;0;1;grève;False;;1;23;1;1;0
02/06/2020;6;1;259;1700;1800;94.4;210;5.3;258363;68;0;10.2;70;170;2888;1094;5692;1510;54.0;218;114;332;60;14;9.4;2435;1.5;388;0.8;207;0;0.3;78;0;0;0;1;grève;False;;1;23;1;1;0
03/06/2020;6;2;257;1642;1800;91.2;300;3.9;206597;63;0;17.3;78;164;2848;917;6402;1539;40.4;229;122;351;52;10;5.5;1414;3.2;822;0.8;206;0;0.3;77;0;0;0;1;grève;False;;1;23;1;1;0
04/06/2020;6;3;286;1536;1800;85.3;255;6.2;244821;77;0;16.8;104;153;2329;963;6897;1516;36.4;251;139;390;59;11;7.9;2259;3.5;1001;0.8;229;0;0.3;86;0;0;0;1;normal;False;;1;23;1;1;0
05/06/2020;6;4;242;1417;1800;78.7;198;2.9;224777;94;0;19.5;91;141;2675;1194;6967;2106;60.1;207;118;325;53;20;11.3;2735;3.0;726;0.8;194;0;0.3;73;0;0;0;0;grève;False;;1;23;1;1;0
06/06/2020;6;5;266;1299;1800;72.2;233;5.4;274361;84;0;14.6;98;129;3279;1085;7165;1799;53.0;229;92;321;57;16;11.7;3112;3.3;878;0.8;213;0;0.3;80;0;0;0;0;grève;False;;1;23;1;1;0
07/06/2020;6;6;278;1188;1800;66.0;226;2.0;230750;82;1;16.3;85;168;2987;971;8346;1359;56.3;206;105;311;61;37;10.5;2919;1.7;473;0.8;222;16;0.3;83;0;0;0;0;grève;False;;1;23;1;1;0
08/06/2020;6;0;306;1218;1800;67.7;292;5.5;360267;93;0;16.3;79;121;3023;1393;6731;2020;24.1;245;122;367;57;11;6.1;1867;3.3;1010;0.8;245;0;0.3;92;0;0;0;0;grève;False;;1;23;1;1;0
09/06/2020;6;1;275;1228;1800;68.2;300;2.9;260159;84;0;13.0;99;122;2658;1295;6341;1352;59.1;263;120;383;59;21;7.6;2090;3.0;825;0.8;220;0;0.3;82;0;0;0;0;normal;False;;1;23;1;1;0
10/06/2020;6;2;266;1234;1800;68.6;249;4.9;309899;60;0;11.1;63;123;2328;1640;6286;1448;60.7;257;112;369;57;24;6.3;1676;2.3;612;0.8;213;0;0.3;80;0;0;0;0;grève;False;;1;23;1;1;0
11/06/2020;6;3;264;1220;1800;67.8;258;6.5;293623;64;0;17.0;73;122;2601;886;6219;2030;41.4;275;116;391;54;16;9.6;2534;3.2;845;0.8;211;0;0.3;79;0;0;0;0;normal;False;;1;23;1;1;0
12/06/2020;6;4;227;1210;1800;67.2;242;5.7;250194;80;0;19.4;89;121;3697;1381;6933;2314;70.4;240;133;373;53;20;10.4;2361;3.1;704;0.8;182;0;0.3;68;0;0;0;0;grève;False;;1;23;1;1;0
13/06/2020;6;5;277;1217;1800;67.6;277;6.3;288825;70;0;12.7;90;121;1983;1082;6367;1721;64.5;207;98;305;49;11;11.2;3102;3.0;831;0.8;222;15;0.3;83;0;1;0;0;grève;False;;1;23;1;1;0
14/06/2020;6;6;262;1207;1800;67.1;299;6.2;275287;82;0;14.2;97;120;3626;1217;6951;1302;42.2;230;94;324;60;13;11.0;2882;2.0;524;0.8;210;0;0.3;79;0;0;0;0;grève;False;;1;23;1;1;0
15/06/2020;6;0;221;1152;1800;64.0;253;3.7;233199;63;0;18.2;90;115;2676;1707;7770;1924;61.1;220;143;363;57;15;5.7;1260;2.2;486;0.8;177;0;0.3;66;0;0;0;0;grève;False;;1;23;1;1;0
16/06/2020;6;1;252;1137;1800;63.2;202;5.4;264975;60;0;18.4;71;113;3373;896;7324;1329;56.2;253;119;372;58;19;5.9;1487;4.0;1008;0.8;202;0;0.3;76;0;0;0;0;grève;False;;1;23;1;1;0
17/06/2020;6;2;226;1112;1800;61.8;251;2.0;230857;66;1;15.5;78;161;2681;1207;7393;2615;44.9;255;127;382;64;44;11.4;2576;2.6;588;0.8;181;0;0.3;68;0;0;0;0;épidemie;False;;1;23;1;1;0
18/06/2020;6;3;209;1076;1800;59.8;205;3.5;249664;78;0;16.0;82;107;3030;1223;7652;2041;59.7;228;110;338;49;8;10.9;2278;1.6;334;0.8;167;0;0.3;63;0;0;0;0;grève;False;;1;23;1;1;0
19/06/2020;6;4;228;1077;1800;59.8;272;6.6;249185;56;0;16.3;72;107;2147;1201;9292;2100;70.2;270;144;414;55;16;8.2;1870;3.7;844;0.8;182;0;0.3;68;0;0;0;0;normal;False;;1;23;1;1;0
20/06/2020;6;5;229;1046;1800;58.1;227;3.9;254368;62;0;16.9;92;104;4094;890;6674;1743;51.9;239;99;338;55;12;8.0;1832;1.9;435;0.8;183;0;0.3;69;0;0;0;0;grève;False;;1;23;1;1;0
21/06/2020;6;6;230;1025;1800;56.9;274;2.0;264267;56;1;9.6;85;152;3447;1567;7210;2391;73.2;245;90;335;54;53;8.9;2047;2.5;575;0.8;184;0;0.3;69;0;0;0;0;grève;False;;1;23;1;1;0
22/06/2020;6;0;239;1037;1800;57.6;263;7.5;211815;64;0;21.4;99;103;3404;1548;5703;1654;59.9;269;97;366;63;11;9.2;2199;2.2;526;0.8;191;0;0.3;72;0;0;0;0;grève;False;;1;23;1;1;0
23/06/2020;6;1;242;1030;1800;57.2;217;5.3;201712;64;0;14.6;86;103;2817;1390;6789;1532;50.1;239;121;360;54;16;6.8;1646;3.9;944;0.8;194;0;0.3;73;0;0;0;0;grève;False;;1;23;1;1;0
24/06/2020;6;2;245;1043;1800;57.9;248;5.6;243324;49;1;16.3;74;154;2574;997;6340;1866;56.3;253;105;358;63;43;7.8;1911;2.4;588;0.8;196;0;0.3;74;0;0;0;0;grève;False;;1;23;1;1;0
25/06/2020;6;3;229;1056;1800;58.7;274;3.0;230290;51;0;10.1;87;105;3556;1368;6668;2119;47.1;279;113;392;56;14;9.3;2130;3.3;756;0.8;183;0;0.3;69;0;0;0;0;normal;False;;1;23;1;1;0
26/06/2020;6;4;210;1044;1800;58.0;240;4.9;237651;41;0;12.3;67;104;2718;1543;6531;2588;65.6;242;130;372;56;18;6.4;1344;3.0;630;0.8;168;0;0.3;63;0;0;0;0;grève;False;;1;23;1;1;0
27/06/2020;6;5;232;1046;1800;58.1;194;4.9;226783;60;0;14.3;68;104;3060;1381;6134;2324;56.7;229;102;331;51;14;12.0;2784;1.6;371;0.8;186;0;0.3;70;0;0;0;0;grève;False;;1;23;1;1;0
28/06/2020;6;6;227;1044;1800;58.0;245;3.3;233433;57;1;5.4;68;154;2558;1309;7373;2223;55.7;218;110;328;51;46;7.0;1589;2.5;568;0.8;182;0;0.3;68;0;0;0;0;grève;False;;1;23;1;1;0
29/06/2020;6;0;216;1029;1800;57.2;202;4.2;218339;49;0;8.9;79;102;3333;1634;7976;1714;49.6;227;115;342;58;15;8.9;1922;2.5;540;0.8;173;0;0.3;65;0;0;0;0;grève;False;;1;23;1;1;0
30/06/2020;6;1;198;1001;1800;55.6;158;2.2;161426;55;0;9.4;64;100;2457;1264;7006;1798;63.7;254;119;373;56;10;8.9;1762;4.0;792;0.8;158;0;0.3;59;0;0;0;0;grève;False;;1;23;1;1;0
01/07/2020;7;2;178;958;1800;53.2;171;4.0;186203;52;0;7.0;68;95;2835;1432;6241;1846;69.6;223;126;349;54;14;8.2;1460;3.5;623;0.8;142;0;0.3;53;0;0;0;0;grève;False;;1;29;1;1;0
02/07/2020;7;3;215;949;1800;52.7;192;6.0;243212;42;0;12.4;48;94;2850;1480;7508;1879;50.3;255;136;391;52;14;6.7;1440;3.6;774;0.8;172;0;0.3;64;0;0;0;0;normal;False;;1;29;1;1;0
03/07/2020;7;4;221;956;1800;53.1;249;3.4;190723;46;0;11.5;69;95;3539;1400;7723;1321;68.9;242;151;393;63;14;9.0;1989;2.3;508;0.8;177;0;0.3;66;0;0;0;0;normal;False;;1;29;1;1;0
04/07/2020;7;5;230;955;1800;53.1;215;7.4;238679;53;0;17.3;89;95;2894;1421;7778;2259;60.8;220;94;314;51;14;5.6;1288;2.3;529;0.8;184;0;0.3;69;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
05/07/2020;7;6;199;937;1800;52.1;225;2.3;206451;60;0;7.0;71;93;3899;1509;6794;1697;57.4;237;100;337;57;11;7.7;1532;2.8;557;0.8;159;0;0.3;60;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
06/07/2020;7;0;219;939;1800;52.2;175;4.1;189583;44;0;12.2;68;93;3998;1447;6887;1560;59.8;212;117;329;57;12;6.6;1445;3.1;679;0.8;175;0;0.3;66;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
07/07/2020;7;1;180;927;1800;51.5;166;3.5;152889;45;0;7.6;78;92;3405;1387;6952;1978;74.3;264;127;391;65;15;5.9;1062;3.3;594;0.8;144;0;0.3;54;0;0;0;0;normal;True;Vacances d'été;1;29;1;1;0
08/07/2020;7;2;219;953;1800;52.9;196;4.2;261053;29;0;4.1;66;95;2508;1203;6780;1502;71.5;236;119;355;50;12;11.5;2518;3.6;788;0.8;175;0;0.3;66;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
09/07/2020;7;3;218;955;1800;53.1;194;6.6;208732;38;0;13.1;59;95;3738;1373;6752;2103;73.5;230;129;359;48;14;9.9;2158;3.7;807;0.8;174;0;0.3;65;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
10/07/2020;7;4;201;942;1800;52.3;166;3.0;179085;44;0;13.3;61;94;2621;1699;7180;1705;78.2;243;127;370;48;15;6.2;1246;1.6;322;0.8;161;0;0.3;60;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
11/07/2020;7;5;208;928;1800;51.6;181;3.8;180654;40;0;12.6;69;92;2884;1371;7302;2110;51.9;224;96;320;48;19;11.6;2413;3.5;728;0.8;166;0;0.3;62;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
12/07/2020;7;6;202;930;1800;51.7;206;5.5;215542;47;0;5.0;83;93;2533;1513;7667;2267;58.0;251;102;353;64;17;6.5;1313;3.0;606;0.8;162;0;0.3;61;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
13/07/2020;7;0;204;921;1800;51.2;186;4.6;212931;34;0;10.4;63;92;3849;1410;6875;1815;52.1;245;128;373;58;17;6.6;1346;2.8;571;0.8;163;0;0.3;61;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
14/07/2020;7;1;178;919;1800;51.1;172;4.8;188221;43;0;12.3;53;91;3862;1872;7752;1894;76.7;242;123;365;54;17;5.9;1050;3.1;552;0.8;142;0;0.3;53;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
15/07/2020;7;2;189;900;1800;50.0;179;3.1;157853;39;0;13.6;78;90;4297;1405;7006;1814;64.6;261;111;372;63;14;10.1;1909;3.7;699;0.8;151;0;0.3;57;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
16/07/2020;7;3;215;898;1800;49.9;247;4.4;248844;31;0;12.1;64;89;3059;1475;6015;1600;71.4;262;104;366;53;15;9.0;1935;2.9;624;0.8;172;0;0.3;64;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
17/07/2020;7;4;183;886;1800;49.2;212;6.2;174894;35;0;13.3;81;88;3124;1307;8236;1958;55.7;226;125;351;51;21;5.4;988;1.9;348;0.8;146;0;0.3;55;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
18/07/2020;7;5;202;883;1800;49.1;201;2.1;186920;26;0;13.5;60;88;3121;1169;7045;2010;58.1;230;120;350;57;14;5.2;1050;2.6;525;0.8;162;0;0.3;61;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
19/07/2020;7;6;196;879;1800;48.8;182;3.5;193049;31;0;9.5;83;87;2765;1410;6261;1605;58.3;236;82;318;56;9;8.7;1705;3.8;745;0.8;157;0;0.3;59;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
20/07/2020;7;0;180;863;1800;47.9;151;2.0;172085;22;1;10.9;73;136;4274;1696;8288;1907;77.5;236;108;344;57;34;9.6;1728;3.5;630;0.8;144;0;0.3;54;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
21/07/2020;7;1;168;857;1800;47.6;198;5.3;192432;31;0;12.8;67;85;5344;1622;7783;2207;75.4;269;119;388;55;16;10.8;1814;2.0;336;0.8;134;0;0.3;50;0;0;0;0;normal;True;Vacances d'été;1;29;1;1;0
22/07/2020;7;2;180;851;1800;47.3;150;6.3;210907;47;0;10.2;98;85;3198;1042;8202;2110;51.4;235;114;349;56;16;8.3;1494;3.3;594;0.8;144;0;0.3;54;0;0;0;0;grève;True;Vacances d'été;1;29;1;1;0
